id,bucket,subbucket,source_id,source_mode,source_path,answer,pairing,operator,split_pos,path,prompt_sha1,target_sha1
syn_ne_dp_common_intersection_0109,common_intersection,single,syn_ne_ab_cd_add_minus1_mix_0003,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_mix/syn_ne_ab_cd_add_minus1_mix_0003.txt,83',AB_CD,',3246,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0109.txt,4261cbdb61a3f6efed2724dcd1b581a3a523c5b2,fbc4d1f7d1cc757af0db759e285a3ee22855cfca
syn_ne_dp_common_intersection_0110,common_intersection,single,syn_ne_ab_cd_add_len3_0006,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len3/syn_ne_ab_cd_add_len3_0006.txt,"178""",AB_CD,"""",6094,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0110.txt,a2d52e989aa684a46d53bb84f851c9a3eac25ddb,fb7a00a30b4011e89cc5ce1c6352457ce3632c75
syn_ne_dp_common_intersection_0111,common_intersection,single,syn_ne_postfix_ab_cd_yminusx_0023,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/prefix_postfix/syn_ne_postfix_ab_cd_yminusx_0023.txt,38!,AB_CD,!,5331,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0111.txt,c8119f4adbcec186f03e2926428ec7fed1a7d9a3,2344c5d986f57087827a7ac9ae636866d46992c9
syn_ne_dp_common_intersection_0112,common_intersection,single,syn_ne_ab_cd_add_len2_0013,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len2/syn_ne_ab_cd_add_len2_0013.txt,"113""",AB_CD,"""",6394,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0112.txt,cc9fd2c733594a8bb5e9c0d73654d1853fcfde95,507a10e4983cdd57be793da8cd272d13cf0fe4f8
syn_ne_dp_common_intersection_0113,common_intersection,single,syn_ne_ab_cd_add_len2_0008,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len2/syn_ne_ab_cd_add_len2_0008.txt,62/,AB_CD,/,3949,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0113.txt,db2dbc9b2d30cb547734460e025b9cbb3dfd7372,c66ef55b93818f3dd13f4233a771c2f6828510e5
syn_ne_dp_common_intersection_0114,common_intersection,single,syn_ne_ab_cd_sub_minmax_mix_0001,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_mix/syn_ne_ab_cd_sub_minmax_mix_0001.txt,-53,AB_CD,!,6412,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0114.txt,9d7169366afaddcfb60498bc9f218d03856657b7,00f62f7ff0efe2ebb1bc35b2ae2b2f88355d9220
syn_ne_dp_common_intersection_0115,common_intersection,single,syn_ne_ab_cd_sub_xminusy_len2_0010,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len2/syn_ne_ab_cd_sub_xminusy_len2_0010.txt,33,AB_CD,(,11432,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0115.txt,0371f9d613d99416c0d10de0eae0ee2e27097cbf,3b68132838cde809a6035020f83045a94eafbd35
syn_ne_dp_common_intersection_0116,common_intersection,single,syn_ne_ab_cd_sub_xminusy_mix_0008,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_mix/syn_ne_ab_cd_sub_xminusy_mix_0008.txt,56,AB_CD,+,8890,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0116.txt,2dc2e2bf4c80f051b36d1deb5348e05ad2841cd4,d1dabdd9504ece808710790671a85159af69aa97
syn_ne_dp_common_intersection_0117,common_intersection,single,syn_ne_ab_cd_sub_xminusy_len2_0006,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len2/syn_ne_ab_cd_sub_xminusy_len2_0006.txt,-32,AB_CD,`,11155,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0117.txt,94d2a43a6ee0d5ee3699487ee901ea7c35c5fb18,3fa6ebbe51b91052047f5c6b7eddbee84695fc75
syn_ne_dp_common_intersection_0118,common_intersection,single,syn_ne_ab_cd_add_len2_0009,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len2/syn_ne_ab_cd_add_len2_0009.txt,~041,AB_CD,~,6428,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0118.txt,8b81c30778e2a95ee409748889f988b7e088d272,36012c9882c26df675076c690fa1d87f82a034f6
syn_ne_dp_common_intersection_0119,common_intersection,single,syn_ne_ab_cd_sub_abs_len2_0018,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len2/syn_ne_ab_cd_sub_abs_len2_0018.txt,21@,AB_CD,@,9042,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0119.txt,4034c8e1949b1196028772ac90452d3d8fa439ad,e63f1022f889f239a135ebce43ef70c214d1f5f3
syn_ne_dp_common_intersection_0120,common_intersection,single,syn_ne_ab_cd_add_plus1_mix_0027,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_mix/syn_ne_ab_cd_add_plus1_mix_0027.txt,71<,AB_CD,<,3749,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0120.txt,77cd78db25ce07e50a0a4a3e66d15bb234305ffb,b2da43f58c06af5e3e71bb8ee8d53db98e755171
syn_ne_dp_common_intersection_0121,common_intersection,single,syn_ne_ab_cd_sub_xminusy_len2_0015,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len2/syn_ne_ab_cd_sub_xminusy_len2_0015.txt,24,AB_CD,-,14116,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0121.txt,96e087c4f6cb92ba377252e4be89fd54a5528607,5a1309aeda2ade54c712e3a550dcbdb46c612e83
syn_ne_dp_common_intersection_0122,common_intersection,single,syn_ne_postfix_ab_cd_yminusx_0014,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/prefix_postfix/syn_ne_postfix_ab_cd_yminusx_0014.txt,5[,AB_CD,[,5331,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0122.txt,7f856e557900e6acfa353653cc29c1c2df7a232e,e23bcef54f8ad7de50f9e3aa533e9f72eee89c49
syn_ne_dp_common_intersection_0123,common_intersection,single,syn_ne_ab_cd_add_minus1_mix_0024,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_mix/syn_ne_ab_cd_add_minus1_mix_0024.txt,+751,AB_CD,+,3221,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0123.txt,f662c88b9c1927faf34ce5b3e09c7338d73d9e26,d02de7b9af1fb54f1334a7691aa1a9777922b08e
syn_ne_dp_common_intersection_0124,common_intersection,single,syn_ne_ab_cd_add_minus1_len3_0005,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len3/syn_ne_ab_cd_add_minus1_len3_0005.txt,72?,AB_CD,?,4912,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0124.txt,d8d0ee13aa1ca5c5c41c20ebbda98f55fdf0c76b,87f24ba57f5a02063f8e06a3f7aba304a308e889
syn_ne_dp_common_intersection_0125,common_intersection,single,syn_ne_ab_cd_sub_yminusx_len2_0002,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len2/syn_ne_ab_cd_sub_yminusx_len2_0002.txt,-78,AB_CD,#,8658,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0125.txt,9e7ab6e1ea20b8c5af26053a5a94fa3781571a55,aa9c4e02fccbc3733befbd91cfd516d991950480
syn_ne_dp_common_intersection_0126,common_intersection,single,syn_ne_ab_cd_sub_abs_len2_0004,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len2/syn_ne_ab_cd_sub_abs_len2_0004.txt,/22,AB_CD,/,9085,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0126.txt,5ae08c14fc530c80ff3e8d3687e9036ce61251a6,d687915b3d122ba265f50b5329098f36b6c8472b
syn_ne_dp_common_intersection_0127,common_intersection,single,syn_ne_ab_cd_add_mix_0025,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_mix/syn_ne_ab_cd_add_mix_0025.txt,*09,AB_CD,*,3646,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0127.txt,d137f6c55a8b740c7c9f5a420b747cd9080de18c,832471baeff0c90fc2e64ccb8f12f8f78c7f35b4
syn_ne_dp_common_intersection_0128,common_intersection,single,syn_ne_ab_cd_add_len3_0021,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len3/syn_ne_ab_cd_add_len3_0021.txt,88/,AB_CD,/,4370,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0128.txt,9d6f85363f00f8cb83760c4e59fe908bab61c540,ebd82a75144edec8ca9c270264f91070412da861
syn_ne_dp_common_intersection_0129,common_intersection,single,syn_ne_ab_cd_add_len3_0010,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len3/syn_ne_ab_cd_add_len3_0010.txt,'161,AB_CD,',6122,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0129.txt,3a166ea0460109a97b44fbf964e2533364d1edd3,9b1dc599dd136e36e6ed8241bd4477b30a145871
syn_ne_dp_common_intersection_0130,common_intersection,single,syn_ne_ab_cd_add_len2_0004,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len2/syn_ne_ab_cd_add_len2_0004.txt,&17,AB_CD,&,3942,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0130.txt,d16666695a51a38eb7fa43228cde4032aae95185,57cd69fe5fd8aa57cf64a014104f872d7ac1debd
syn_ne_dp_common_intersection_0131,common_intersection,single,syn_ne_ab_cd_add_mix_0024,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_mix/syn_ne_ab_cd_add_mix_0024.txt,148+,AB_CD,+,2684,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0131.txt,0a91b56bf8dc8313163f55f426c9b598e7794ac8,1035a957e01f3f80adbdf39a12066c104cca07bf
syn_ne_dp_common_intersection_0132,common_intersection,single,syn_ne_postfix_ab_cd_yminusx_0004,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/prefix_postfix/syn_ne_postfix_ab_cd_yminusx_0004.txt,33?,AB_CD,?,8458,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0132.txt,838519f3a6fdc917d5a083139fd413a805c30c31,7543851bb1f34b67eb624a71bee23532a85908a5
syn_ne_dp_common_intersection_0133,common_intersection,single,syn_ne_postfix_ab_cd_yminusx_0015,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/prefix_postfix/syn_ne_postfix_ab_cd_yminusx_0015.txt,36],AB_CD,],5219,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0133.txt,b98fb70069f57afd5cff7c74b3abd05d050f2075,b27f021073c8f78c10eb57ffbdd4838f923a11e6
syn_ne_dp_common_intersection_0134,common_intersection,single,syn_ne_postfix_ab_cd_yminusx_0022,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/prefix_postfix/syn_ne_postfix_ab_cd_yminusx_0022.txt,7%,AB_CD,%,5331,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0134.txt,15862daaacd39f0fb32722b340866e760057c245,4b8e426024c896ecf3a53a751559843c0167f6fa
syn_ne_dp_common_intersection_0135,common_intersection,single,syn_ne_ab_cd_add_minus1_len3_0011,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len3/syn_ne_ab_cd_add_minus1_len3_0011.txt,+46,AB_CD,+,8691,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0135.txt,451fd79a1ce020831a4112bf6be54b4910413fcc,11d9422b802dceeb305b058c7f6c620b3538f195
syn_ne_dp_common_intersection_0136,common_intersection,single,syn_ne_ab_cd_sub_xminusy_mix_0016,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_mix/syn_ne_ab_cd_sub_xminusy_mix_0016.txt,32,AB_CD,#,6660,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0136.txt,900dc416c3b8805472d229018f05106b1df4ca24,054d9cfaa2841f9655a09834553cd00778ffbb9f
syn_ne_dp_common_intersection_0137,common_intersection,single,syn_ne_ab_cd_sub_abs_mix_0009,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_mix/syn_ne_ab_cd_sub_abs_mix_0009.txt,-03,AB_CD,-,5971,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0137.txt,1e4d93bd3021459e616e0598d750642bf889827f,8a2ab4d2558c4cbec53218f3368f23837f0cb97c
syn_ne_dp_common_intersection_0138,common_intersection,single,syn_ne_ab_cd_add_minus1_mix_0009,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_mix/syn_ne_ab_cd_add_minus1_mix_0009.txt,^78,AB_CD,^,3197,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0138.txt,431df317ea60488d6772708e5f3e4d8398cba0d5,a6ae49a9ff5e686be9bb552ae19131afcb9e0e3e
syn_ne_dp_common_intersection_0139,common_intersection,single,syn_ne_ab_cd_add_plus1_len3_0014,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len3/syn_ne_ab_cd_add_plus1_len3_0014.txt,137<,AB_CD,<,7665,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0139.txt,77d4a7e848ec5d8ca62744ac1f5b9d90618dc314,00dac58192a97da094ad19cf7d060f70422e0e40
syn_ne_dp_common_intersection_0140,common_intersection,single,syn_ne_ab_cd_add_minus1_len2_0002,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len2/syn_ne_ab_cd_add_minus1_len2_0002.txt,96@,AB_CD,@,9639,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0140.txt,969d078a35a20fc1ec678d669ccc1a17afbe0047,4be2492d5d7bd284f5c20afd4c61d9dbc0b6b04e
syn_ne_dp_common_intersection_0141,common_intersection,single,syn_ne_ab_cd_sub_xminusy_len2_0018,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len2/syn_ne_ab_cd_sub_xminusy_len2_0018.txt,-14,AB_CD,@,11354,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0141.txt,d311fbadd65ac501778cf93fe544346bc5324877,ab98a93d1aab4419120f81ace7a80380ed772246
syn_ne_dp_common_intersection_0142,common_intersection,single,syn_ne_ab_cd_sub_xminusy_mix_0003,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_mix/syn_ne_ab_cd_sub_xminusy_mix_0003.txt,11,AB_CD,-,4908,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0142.txt,6531ea2687fa414d2ec740d5e795c7a653c94ad9,af8d003801f46e80078eb1d49e128070ceed4d77
syn_ne_dp_common_intersection_0143,common_intersection,single,syn_ne_postfix_ab_cd_yminusx_0012,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/prefix_postfix/syn_ne_postfix_ab_cd_yminusx_0012.txt,27>,AB_CD,>,5219,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0143.txt,2b31b42b74d3333efc211772f4387aee05ab5208,a1691b3f6047fe917c1fb6aa77560c7f0cf0507a
syn_ne_dp_common_intersection_0144,common_intersection,single,syn_ne_ab_cd_sub_abs_mix_0003,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_mix/syn_ne_ab_cd_sub_abs_mix_0003.txt,"""53",AB_CD,"""",5979,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0144.txt,d3bbd980bb99c0ce8fe70a2d7af292c6dea5a911,d2db8f7c507b81ce7dfa0d5cabc00ad63a7b555c
syn_ne_dp_common_intersection_0145,common_intersection,single,syn_ne_ab_cd_sub_abs_len1_0011,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len1/syn_ne_ab_cd_sub_abs_len1_0011.txt,8`,AB_CD,`,8106,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0145.txt,17be9df4df4fb9a9fbdc12733e60e780f640bc38,be16be59884c631b7491aaa209989a26bbecc51d
syn_ne_dp_common_intersection_0146,common_intersection,single,syn_ne_ab_cd_add_plus1_mix_0021,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_mix/syn_ne_ab_cd_add_plus1_mix_0021.txt,>64,AB_CD,>,3747,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0146.txt,b770dbbcc70051693219bf7e399203c7c8f37a58,519398e3b627ee3c474026743577a45663bc1fc2
syn_ne_dp_common_intersection_0147,common_intersection,single,syn_ne_ab_cd_sub_abs_len2_0023,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len2/syn_ne_ab_cd_sub_abs_len2_0023.txt,]16,AB_CD,],9111,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0147.txt,1e5005428f6b1d048570b8b2854fcfd6b19cb4fd,2c0e46e0fd755a4da19d0c934bdcdea44b83fc3c
syn_ne_dp_common_intersection_0148,common_intersection,single,syn_ne_ab_cd_sub_xminusy_len2_0028,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len2/syn_ne_ab_cd_sub_xminusy_len2_0028.txt,28,AB_CD,?,4851,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0148.txt,d512de0bf3e3496366358f3d978bd02ab4d6fe75,6493abb0904ca6fd676176ebebd99746de609a2a
syn_ne_dp_common_intersection_0149,common_intersection,single,syn_ne_ab_cd_sub_yminusx_mix_0003,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_mix/syn_ne_ab_cd_sub_yminusx_mix_0003.txt,-71,AB_CD,"""",5290,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0149.txt,83cb50f03877888d1cc59e9f32806cc87b2d3ba2,aab746352a499a768f936cbf0d1ed2a9cdf0369e
syn_ne_dp_common_intersection_0150,common_intersection,single,syn_ne_ab_cd_add_len3_0017,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len3/syn_ne_ab_cd_add_len3_0017.txt,&87,AB_CD,&,4411,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0150.txt,8ca00300af04fb363c38fb8b83e8845eb68a1009,1cda1dcf18fdd36ad4942f0171e3b2328dd257bf
syn_ne_dp_common_intersection_0151,common_intersection,single,syn_ne_ab_cd_sub_minmax_len2_0002,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len2/syn_ne_ab_cd_sub_minmax_len2_0002.txt,-20,AB_CD,#,9635,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0151.txt,2225c8e5ad4ab48c9c070ba1d661c5405423229d,279c19991286bb09ff6c9bcc3e4880eee258a02e
syn_ne_dp_common_intersection_0152,common_intersection,single,syn_ne_ab_cd_sub_abs_len2_0008,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len2/syn_ne_ab_cd_sub_abs_len2_0008.txt,?81,AB_CD,?,9227,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0152.txt,b33c6b283da9da7c79a205d64eddc2c9c3c5e8eb,62d20d46e8dfbc8e420a503ab23091b1c60a150c
syn_ne_dp_common_intersection_0153,common_intersection,single,syn_ne_ab_cd_add_minus1_mix_0023,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_mix/syn_ne_ab_cd_add_minus1_mix_0023.txt,66',AB_CD,',5549,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0153.txt,4936164dff0fd496b791211725f94bf2ec65e46a,5a07573918c8135ffdcf088273cbc311b30b3335
syn_ne_dp_common_intersection_0154,common_intersection,single,syn_ne_ab_cd_add_mix_0004,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_mix/syn_ne_ab_cd_add_mix_0004.txt,142+,AB_CD,+,3601,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0154.txt,e31f5d76108d3005df45cdf65638bef6c7b2dc2e,7324c1a253a2f94e5b29c570fac155eba6d12136
syn_ne_dp_common_intersection_0155,common_intersection,single,syn_ne_ab_cd_sub_minmax_len2_0001,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len2/syn_ne_ab_cd_sub_minmax_len2_0001.txt,-13,AB_CD,:,9672,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0155.txt,cb7a2f6cf5005797d678e17ef3e2a4464d0168d7,3694b7b820fae6d3c2be24107f7be92bc6f175c6
syn_ne_dp_common_intersection_0156,common_intersection,single,syn_ne_ab_cd_add_minus1_len2_0012,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len2/syn_ne_ab_cd_add_minus1_len2_0012.txt,73?,AB_CD,?,4240,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0156.txt,440d776d2d326ea6d31b00816ff3917ada4eb1a9,9d94ea2a82e8ce068ff52d5d0e8277e9bd419ff9
syn_ne_dp_common_intersection_0157,common_intersection,single,syn_ne_ab_cd_add_len2_0007,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len2/syn_ne_ab_cd_add_len2_0007.txt,]106,AB_CD,],11400,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0157.txt,302324da71b35f8092a1ed425c8b0ff57105b8ee,eaf195bd47032048f571a5592d06a73cdaacef0b
syn_ne_dp_common_intersection_0158,common_intersection,single,syn_ne_ab_cd_add_plus1_len3_0005,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len3/syn_ne_ab_cd_add_plus1_len3_0005.txt,?37,AB_CD,?,5529,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0158.txt,dde62e22788ae5186f28f326a9282f1f8bcd5051,f05a6b7f3b707c3bf6c173076819306dddcbb943
syn_ne_dp_common_intersection_0159,common_intersection,single,syn_ne_ab_cd_sub_minmax_mix_0005,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_mix/syn_ne_ab_cd_sub_minmax_mix_0005.txt,-67,AB_CD,{,6447,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0159.txt,72551c8db835502138e35372bd2932df53c554f3,ef8303d109aed132edd3319ee433d6c86f8dbb81
syn_ne_dp_common_intersection_0160,common_intersection,single,syn_ne_ab_cd_add_len2_0017,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len2/syn_ne_ab_cd_add_len2_0017.txt,'131,AB_CD,',6515,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0160.txt,7846d4f5f42b65981ff47f1fdc2baa22164d36e7,55016533d920bc671df8a6117219347a7cbeb32e
syn_ne_dp_common_intersection_0161,common_intersection,double,syn_ne_low_ba_dc_sub_vote_0084,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/low_confidence/ba_dc_subtraction/syn_ne_low_ba_dc_sub_vote_0084.txt,-15,BA_DC,-,1036,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0161.txt,367548530885b7d4deab0f018651c936a371362e,a492b90e7d83f94020a5c764bfb83fea1526bc3e
syn_ne_dp_common_intersection_0162,common_intersection,double,syn_ne_opa_ba_dc_fallback_0015,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/operator_absence/syn_ne_opa_ba_dc_fallback_0015.txt,37,BA_DC,"""",2736,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0162.txt,e22f4ee31d2e0d757d4c8e31835a1b90ffc93f16,12d4cf7bb4078ece693a3d1bf8cf97ff169e2cff
syn_ne_dp_common_intersection_0163,common_intersection,double,syn_ne_policy_ba_dc_x_y_negative_prefix_0076,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/non_unanimous_policy/ba_dc_x_y_negative_prefix/syn_ne_policy_ba_dc_x_y_negative_prefix_0076.txt,!34,BA_DC,!,988,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0163.txt,2613f9cf95b59be0325315734a78e98901ed8446,3638b3e1a3034bc8eb516d3d809ec1442051d198
syn_ne_dp_common_intersection_0164,common_intersection,double,syn_ne_opa_ba_dc_visible_mod_0014,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/operator_absence/syn_ne_opa_ba_dc_visible_mod_0014.txt,1,BA_DC,%,1261,docs/numeric_equation_decision_point_curriculum/common_intersection/syn_ne_dp_common_intersection_0164.txt,858cdb739ff4071a6bd604cf18cab34ee0f37f41,edbf7cb3fb5718bf1cb32fde666a876b54bc38c0
